election_date,county_desc,party_cd,race_code,ethnic_code,sex_code,age_group,registered_count,voted_count,turnout_rate
2025-11-04,HOKE,DEM,U,HL,U,Age 41 - 65,1,0,0.0
2025-11-04,LINCOLN,DEM,I,NL,M,Age 26 - 40,1,0,0.0
2025-11-04,RUTHERFORD,REP,M,HL,M,Age 26 - 40,2,0,0.0
2025-11-04,ROBESON,LIB,W,UN,M,Age 41 - 65,4,0,0.0
2025-11-04,DURHAM,GRE,W,NL,M,Age 18 - 25,5,0,0.0
2025-11-04,DURHAM,DEM,P,NL,F,Age 41 - 65,1,0,0.0
2025-11-04,STANLY,LIB,W,NL,M,Age Over 66,3,0,0.0
2025-11-04,ASHE,UNA,I,NL,F,Age Over 66,1,0,0.0
2025-11-04,WAYNE,GRE,B,HL,M,Age 26 - 40,1,0,0.0
2025-11-04,ROBESON,GRE,O,HL,M,Age 18 - 25,1,0,0.0
2025-11-04,GREENE,REP,O,HL,U,Age 41 - 65,1,0,0.0
2025-11-04,BLADEN,UNA,W,UN,U,Age Over 66,4,0,0.0
2025-11-04,PASQUOTANK,DEM,B,NL,U,Age Over 66,3,0,0.0
2025-11-04,GRAHAM,UNA,I,HL,M,Age 26 - 40,1,0,0.0
2025-11-04,POLK,DEM,I,NL,F,Age Over 66,1,0,0.0
2025-11-04,WAYNE,UNA,O,NL,U,Age 41 - 65,3,0,0.0
2025-11-04,SWAIN,UNA,I,UN,M,Age Over 66,6,0,0.0
2025-11-04,RANDOLPH,UNA,M,NL,F,Age Over 66,1,0,0.0
2025-11-04,MARTIN,DEM,I,NL,F,Age 41 - 65,1,0,0.0
2025-11-04,WASHINGTON,REP,O,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,CATAWBA,REP,U,HL,U,Age 18 - 25,2,0,0.0
2025-11-04,HERTFORD,LIB,B,UN,F,Age 26 - 40,1,0,0.0
2025-11-04,TRANSYLVANIA,DEM,O,UN,U,Age 26 - 40,1,0,0.0
2025-11-04,WAKE,UNA,I,HL,U,Age 18 - 25,1,0,0.0
2025-11-04,DAVIE,REP,U,HL,M,Age 18 - 25,3,0,0.0
2025-11-04,FRANKLIN,LIB,O,UN,F,Age 41 - 65,2,0,0.0
2025-11-04,CAMDEN,UNA,O,NL,M,Age 41 - 65,3,0,0.0
2025-11-04,GASTON,REP,U,NL,U,Age 18 - 25,1,0,0.0
2025-11-04,CAMDEN,DEM,B,NL,F,Age 18 - 25,5,0,0.0
2025-11-04,ROBESON,GRE,I,UN,F,Age 18 - 25,2,0,0.0
2025-11-04,FRANKLIN,DEM,M,HL,M,Age 18 - 25,1,0,0.0
2025-11-04,UNION,UNA,A,NL,U,Age 18 - 25,1,0,0.0
2025-11-04,PENDER,DEM,P,UN,M,Age 26 - 40,1,0,0.0
2025-11-04,WAYNE,LIB,U,UN,F,Age 26 - 40,2,0,0.0
2025-11-04,BUNCOMBE,REP,O,HL,U,Age Over 66,1,0,0.0
2025-11-04,CABARRUS,REP,I,UN,U,Age 41 - 65,1,0,0.0
2025-11-04,WAYNE,LIB,O,NL,M,Age 26 - 40,2,0,0.0
2025-11-04,CHATHAM,LIB,O,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,WAKE,LIB,M,UN,F,Age 18 - 25,2,0,0.0
2025-11-04,YADKIN,GRE,W,NL,F,Age 18 - 25,2,0,0.0
2025-11-04,ONSLOW,GRE,B,NL,F,Age 18 - 25,1,0,0.0
2025-11-04,ORANGE,GRE,A,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,ASHE,REP,O,NL,F,Age Over 66,1,0,0.0
2025-11-04,HENDERSON,LIB,B,NL,M,Age 18 - 25,1,0,0.0
2025-11-04,DAVIE,REP,A,UN,M,Age 26 - 40,2,0,0.0
2025-11-04,CHATHAM,DEM,O,HL,U,Age 26 - 40,3,0,0.0
2025-11-04,SAMPSON,LIB,M,HL,M,Age 26 - 40,1,0,0.0
2025-11-04,BUNCOMBE,LIB,I,NL,M,Age Over 66,1,0,0.0
2025-11-04,JONES,UNA,B,NL,U,Age 41 - 65,3,0,0.0
2025-11-04,MITCHELL,REP,I,UN,M,Age 41 - 65,1,0,0.0
2025-11-04,GATES,UNA,W,HL,M,Age 26 - 40,2,0,0.0
2025-11-04,CASWELL,UNA,M,UN,F,Age 41 - 65,1,0,0.0
2025-11-04,ROWAN,REP,O,UN,U,Age Over 66,1,0,0.0
2025-11-04,CALDWELL,DEM,B,NL,U,Age 26 - 40,1,0,0.0
2025-11-04,SAMPSON,LIB,W,UN,M,Age 18 - 25,2,0,0.0
2025-11-04,UNION,LIB,A,UN,M,Age 26 - 40,2,0,0.0
2025-11-04,NASH,LIB,U,NL,U,Age 41 - 65,1,0,0.0
2025-11-04,BUNCOMBE,REP,O,UN,U,Age Over 66,1,0,0.0
2025-11-04,MITCHELL,DEM,W,HL,F,Age 18 - 25,1,0,0.0
2025-11-04,ONSLOW,LIB,O,HL,U,Age 26 - 40,1,0,0.0
2025-11-04,SCOTLAND,REP,A,UN,M,Age Over 66,2,0,0.0
2025-11-04,HERTFORD,DEM,M,HL,M,Age 18 - 25,1,0,0.0
2025-11-04,PENDER,DEM,A,NL,U,Age 26 - 40,1,0,0.0
2025-11-04,CHOWAN,LIB,W,NL,F,Age 18 - 25,1,0,0.0
2025-11-04,ANSON,REP,I,NL,U,Age 26 - 40,1,0,0.0
2025-11-04,WASHINGTON,UNA,W,HL,F,Age 18 - 25,1,0,0.0
2025-11-04,LINCOLN,DEM,I,UN,F,Age 18 - 25,1,0,0.0
2025-11-04,CURRITUCK,LIB,B,NL,F,Age 41 - 65,1,0,0.0
2025-11-04,CABARRUS,REP,B,NL,U,Age 18 - 25,1,0,0.0
2025-11-04,GATES,UNA,U,HL,F,Age 26 - 40,1,0,0.0
2025-11-04,FORSYTH,LIB,U,NL,F,Age 26 - 40,2,0,0.0
2025-11-04,UNION,DEM,P,UN,U,Age 41 - 65,1,0,0.0
2025-11-04,BURKE,REP,I,NL,M,Age 26 - 40,1,0,0.0
2025-11-04,CRAVEN,UNA,I,UN,F,Age Over 66,2,0,0.0
2025-11-04,GUILFORD,DEM,M,HL,U,Age Over 66,1,0,0.0
2025-11-04,JONES,UNA,M,HL,M,Age 26 - 40,1,0,0.0
2025-11-04,HAYWOOD,LIB,M,NL,M,Age 26 - 40,1,0,0.0
2025-11-04,CABARRUS,LIB,W,NL,U,Age 18 - 25,1,0,0.0
2025-11-04,PERQUIMANS,REP,M,NL,F,Age Over 66,1,0,0.0
2025-11-04,GRAHAM,UNA,I,UN,F,Age 26 - 40,2,0,0.0
2025-11-04,GREENE,UNA,A,UN,M,Age 41 - 65,1,0,0.0
2025-11-04,YADKIN,UNA,M,NL,M,Age 18 - 25,1,0,0.0
2025-11-04,MITCHELL,DEM,O,NL,M,Age 18 - 25,1,0,0.0
2025-11-04,DAVIE,DEM,M,UN,M,Age 26 - 40,1,0,0.0
2025-11-04,ROCKINGHAM,DEM,I,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,HALIFAX,DEM,I,UN,M,Age 18 - 25,9,0,0.0
2025-11-04,ROBESON,REP,M,HL,M,Age 26 - 40,2,0,0.0
2025-11-04,DAVIE,DEM,B,HL,F,Age Over 66,1,0,0.0
2025-11-04,ROWAN,REP,P,UN,F,Age Over 66,1,0,0.0
2025-11-04,EDGECOMBE,UNA,A,NL,F,Age Over 66,1,0,0.0
2025-11-04,CHEROKEE,REP,U,HL,M,Age 18 - 25,1,0,0.0
2025-11-04,DURHAM,LIB,U,NL,U,Age Over 66,1,0,0.0
2025-11-04,CASWELL,UNA,W,HL,U,Age 26 - 40,1,0,0.0
2025-11-04,GRAHAM,REP,U,HL,M,Age 41 - 65,1,0,0.0
2025-11-04,CHOWAN,DEM,M,NL,F,Age Over 66,1,0,0.0
2025-11-04,JACKSON,UNA,P,NL,F,Age 26 - 40,1,0,0.0
2025-11-04,PAMLICO,LIB,U,UN,U,Age 41 - 65,1,0,0.0
2025-11-04,CLEVELAND,DEM,M,HL,F,Age 41 - 65,1,0,0.0
2025-11-04,ALLEGHANY,REP,B,UN,F,Age 18 - 25,1,0,0.0
2025-11-04,POLK,DEM,A,NL,F,Age 41 - 65,1,0,0.0
2025-11-04,ROBESON,UNA,B,HL,M,Age Over 66,1,0,0.0
2025-11-04,STANLY,DEM,U,HL,F,Age Over 66,1,0,0.0
2025-11-04,FORSYTH,GRE,B,UN,M,Age 41 - 65,1,0,0.0
2025-11-04,NEW HANOVER,REP,I,UN,F,Age 26 - 40,1,0,0.0
2025-11-04,CALDWELL,UNA,I,UN,F,Age Over 66,1,0,0.0
2025-11-04,JACKSON,REP,W,HL,M,Age 41 - 65,3,0,0.0
2025-11-04,PERQUIMANS,UNA,O,NL,M,Age 26 - 40,1,0,0.0
2025-11-04,MONTGOMERY,UNA,U,NL,F,Age 26 - 40,1,0,0.0
2025-11-04,IREDELL,REP,I,HL,F,Age 41 - 65,1,0,0.0
2025-11-04,ROBESON,DEM,A,UN,F,Age 18 - 25,1,0,0.0
2025-11-04,CASWELL,UNA,O,UN,M,Age Over 66,1,0,0.0
2025-11-04,MADISON,LIB,A,UN,U,Age 26 - 40,1,0,0.0
2025-11-04,TRANSYLVANIA,UNA,I,NL,F,Age 18 - 25,1,0,0.0
2025-11-04,CASWELL,UNA,A,NL,M,Age Over 66,1,0,0.0
2025-11-04,SCOTLAND,LIB,W,NL,F,Age 41 - 65,1,0,0.0
2025-11-04,CRAVEN,REP,B,UN,M,Age 26 - 40,46,0,0.0
2025-11-04,HENDERSON,UNA,O,NL,F,Age 41 - 65,54,0,0.0
2025-11-04,PERSON,DEM,M,NL,M,Age 18 - 25,1,0,0.0
2025-11-04,YADKIN,UNA,U,HL,F,Age 41 - 65,15,0,0.0
2025-11-04,LINCOLN,UNA,B,NL,F,Age 18 - 25,62,0,0.0
2025-11-04,BERTIE,DEM,B,NL,U,Age 18 - 25,2,0,0.0
2025-11-04,NEW HANOVER,REP,O,UN,U,Age 41 - 65,3,0,0.0
2025-11-04,JOHNSTON,LIB,B,UN,F,Age 41 - 65,6,0,0.0
2025-11-04,JOHNSTON,LIB,B,NL,U,Age 26 - 40,4,0,0.0
2025-11-04,GUILFORD,DEM,I,UN,F,Age 26 - 40,15,0,0.0
2025-11-04,BUNCOMBE,UNA,I,UN,M,Age 18 - 25,11,0,0.0
2025-11-04,DAVIDSON,UNA,O,NL,F,Age Over 66,24,0,0.0
2025-11-04,BURKE,REP,O,HL,F,Age 18 - 25,19,0,0.0
2025-11-04,ROWAN,UNA,W,HL,M,Age 26 - 40,39,0,0.0
2025-11-04,ROBESON,DEM,M,NL,M,Age Over 66,9,0,0.0
2025-11-04,DAVIDSON,UNA,W,HL,F,Age 41 - 65,43,0,0.0
2025-11-04,PENDER,UNA,B,UN,F,Age 18 - 25,40,0,0.0
2025-11-04,HOKE,DEM,M,NL,F,Age 26 - 40,11,0,0.0
2025-11-04,HARNETT,UNA,B,NL,M,Age 26 - 40,466,0,0.0
2025-11-04,BUNCOMBE,REP,A,UN,F,Age 26 - 40,14,0,0.0
2025-11-04,CARTERET,DEM,M,NL,F,Age 18 - 25,1,0,0.0
2025-11-04,SCOTLAND,DEM,W,UN,U,Age 41 - 65,1,0,0.0
2025-11-04,DAVIE,REP,W,UN,U,Age 26 - 40,12,0,0.0
2025-11-04,ROBESON,DEM,I,HL,F,Age 26 - 40,9,0,0.0
2025-11-04,RANDOLPH,UNA,W,NL,U,Age 18 - 25,13,0,0.0
2025-11-04,SURRY,UNA,W,NL,F,Age Over 66,1254,0,0.0
2025-11-04,MACON,UNA,O,UN,F,Age 41 - 65,11,0,0.0
2025-11-04,JOHNSTON,DEM,A,NL,M,Age Over 66,4,0,0.0
2025-11-04,BLADEN,UNA,I,NL,F,Age 41 - 65,26,0,0.0
2025-11-04,MCDOWELL,REP,B,NL,M,Age 18 - 25,3,0,0.0
2025-11-04,FORSYTH,REP,I,NL,M,Age 41 - 65,14,0,0.0
2025-11-04,ALEXANDER,REP,I,NL,M,Age Over 66,4,0,0.0
2025-11-04,RUTHERFORD,REP,O,NL,F,Age 26 - 40,8,0,0.0
2025-11-04,GRANVILLE,DEM,W,NL,U,Age 18 - 25,1,0,0.0
2025-11-04,SURRY,UNA,W,UN,F,Age 18 - 25,235,0,0.0
2025-11-04,DURHAM,LIB,W,UN,F,Age 41 - 65,15,0,0.0
2025-11-04,ALEXANDER,UNA,A,NL,F,Age 26 - 40,15,0,0.0
2025-11-04,ANSON,UNA,O,NL,M,Age 41 - 65,7,0,0.0
2025-11-04,MONTGOMERY,REP,U,UN,U,Age Over 66,73,0,0.0
2025-11-04,CRAVEN,DEM,U,NL,F,Age 18 - 25,4,0,0.0
2025-11-04,MECKLENBURG,UNA,I,NL,M,Age 18 - 25,40,0,0.0
2025-11-04,ASHE,REP,U,UN,F,Age 26 - 40,10,0,0.0
2025-11-04,LINCOLN,DEM,B,UN,M,Age 41 - 65,150,0,0.0
2025-11-04,MARTIN,REP,B,UN,F,Age 18 - 25,3,0,0.0
2025-11-04,HENDERSON,DEM,W,UN,U,Age 41 - 65,33,0,0.0
2025-11-04,ROWAN,DEM,O,NL,U,Age 18 - 25,1,0,0.0
2025-11-04,MARTIN,UNA,O,HL,F,Age 26 - 40,13,0,0.0
2025-11-04,DURHAM,UNA,O,UN,U,Age 41 - 65,15,0,0.0
2025-11-04,HARNETT,UNA,O,HL,U,Age 26 - 40,22,0,0.0
2025-11-04,GUILFORD,REP,O,HL,M,Age 18 - 25,210,0,0.0
2025-11-04,HENDERSON,REP,U,UN,U,Age 18 - 25,58,0,0.0
2025-11-04,MACON,REP,W,UN,U,Age 41 - 65,8,0,0.0
2025-11-04,RANDOLPH,REP,I,NL,M,Age 18 - 25,4,0,0.0
2025-11-04,HOKE,REP,O,HL,F,Age 18 - 25,25,0,0.0
2025-11-04,RUTHERFORD,REP,W,HL,M,Age 26 - 40,14,0,0.0
2025-11-04,BUNCOMBE,UNA,U,NL,M,Age 26 - 40,22,0,0.0
2025-11-04,ROCKINGHAM,REP,A,NL,F,Age 26 - 40,7,0,0.0
2025-11-04,CLAY,DEM,W,NL,F,Age 26 - 40,42,0,0.0
2025-11-04,NORTHAMPTON,DEM,W,NL,F,Age 18 - 25,15,0,0.0
2025-11-04,VANCE,DEM,O,NL,F,Age 18 - 25,13,0,0.0
2025-11-04,BURKE,DEM,O,HL,M,Age 26 - 40,41,0,0.0
2025-11-04,CUMBERLAND,DEM,A,UN,U,Age 18 - 25,4,0,0.0
2025-11-04,MCDOWELL,UNA,U,UN,U,Age 26 - 40,178,0,0.0
2025-11-04,GUILFORD,UNA,P,NL,M,Age 41 - 65,2,0,0.0
2025-11-04,CASWELL,UNA,U,HL,F,Age 26 - 40,1,0,0.0
2025-11-04,DAVIE,UNA,A,UN,M,Age 26 - 40,4,0,0.0
2025-11-04,LINCOLN,REP,B,NL,M,Age Over 66,11,0,0.0
2025-11-04,LINCOLN,REP,A,NL,M,Age 26 - 40,10,0,0.0
2025-11-04,PITT,GRE,O,UN,M,Age 26 - 40,1,0,0.0
2025-11-04,GATES,REP,I,NL,F,Age 41 - 65,3,0,0.0
2025-11-04,STOKES,DEM,W,NL,M,Age 18 - 25,66,0,0.0
2025-11-04,WILKES,DEM,B,NL,M,Age 18 - 25,19,0,0.0
2025-11-04,COLUMBUS,UNA,I,UN,F,Age Over 66,5,0,0.0
2025-11-04,HARNETT,REP,B,UN,F,Age 26 - 40,20,0,0.0
2025-11-04,CALDWELL,DEM,U,HL,F,Age 41 - 65,19,0,0.0
2025-11-04,ALEXANDER,DEM,W,UN,F,Age 41 - 65,62,0,0.0
2025-11-04,ALEXANDER,UNA,A,UN,M,Age 18 - 25,2,0,0.0
2025-11-04,JOHNSTON,DEM,O,UN,M,Age 26 - 40,31,0,0.0
2025-11-04,PENDER,DEM,U,HL,F,Age 18 - 25,16,0,0.0
2025-11-04,PERSON,DEM,B,UN,U,Age 41 - 65,9,0,0.0
2025-11-04,SURRY,DEM,B,UN,M,Age 26 - 40,20,0,0.0
2025-11-04,PENDER,UNA,A,NL,F,Age Over 66,3,0,0.0
2025-11-04,CUMBERLAND,LIB,W,HL,F,Age 18 - 25,4,0,0.0
2025-11-04,CATAWBA,DEM,O,UN,F,Age Over 66,5,0,0.0
2025-11-04,BURKE,UNA,O,NL,M,Age Over 66,10,0,0.0
2025-11-04,PENDER,GRE,W,UN,M,Age 18 - 25,1,0,0.0
2025-11-04,EDGECOMBE,DEM,U,HL,F,Age 41 - 65,6,0,0.0
2025-11-04,LENOIR,DEM,W,NL,U,Age 41 - 65,9,0,0.0
2025-11-04,ONSLOW,REP,A,HL,F,Age Over 66,1,0,0.0
2025-11-04,CATAWBA,DEM,U,NL,F,Age 18 - 25,5,0,0.0
2025-11-04,HENDERSON,UNA,W,UN,U,Age 26 - 40,66,0,0.0
2025-11-04,BUNCOMBE,DEM,M,NL,M,Age Over 66,7,0,0.0
2025-11-04,LEE,UNA,U,UN,F,Age 26 - 40,32,0,0.0
2025-11-04,MARTIN,REP,O,HL,M,Age 41 - 65,5,0,0.0
2025-11-04,BERTIE,UNA,U,UN,F,Age 26 - 40,4,0,0.0
2025-11-04,YADKIN,REP,U,UN,U,Age 41 - 65,268,0,0.0
2025-11-04,WILKES,LIB,W,NL,M,Age Over 66,4,0,0.0
2025-11-04,DAVIDSON,REP,A,UN,F,Age 26 - 40,17,0,0.0
2025-11-04,CUMBERLAND,DEM,W,NL,U,Age 18 - 25,4,0,0.0
2025-11-04,CATAWBA,REP,U,HL,F,Age 18 - 25,10,0,0.0
2025-11-04,PITT,DEM,W,HL,M,Age Over 66,7,0,0.0
2025-11-04,SAMPSON,DEM,U,UN,F,Age 18 - 25,13,0,0.0
2025-11-04,RANDOLPH,DEM,O,NL,U,Age 41 - 65,2,0,0.0
2025-11-04,JOHNSTON,REP,A,HL,F,Age 41 - 65,2,0,0.0
2025-11-04,WILSON,UNA,M,NL,M,Age 26 - 40,4,0,0.0
2025-11-04,HYDE,DEM,W,UN,U,Age 26 - 40,4,0,0.0
2025-11-04,BURKE,REP,O,HL,M,Age 26 - 40,33,0,0.0
2025-11-04,HARNETT,UNA,U,NL,M,Age 26 - 40,12,0,0.0
2025-11-04,ORANGE,DEM,U,NL,M,Age 41 - 65,15,0,0.0
2025-11-04,ONSLOW,DEM,O,HL,M,Age 18 - 25,91,0,0.0
2025-11-04,BUNCOMBE,DEM,A,UN,F,Age 41 - 65,47,0,0.0
2025-11-04,HENDERSON,UNA,B,NL,F,Age 18 - 25,31,0,0.0
2025-11-04,ROBESON,REP,A,NL,M,Age 41 - 65,11,0,0.0
2025-11-04,ONSLOW,GRE,W,UN,M,Age 18 - 25,5,0,0.0
2025-11-04,BURKE,UNA,B,UN,F,Age 18 - 25,24,0,0.0
2025-11-04,MONTGOMERY,REP,B,UN,M,Age 18 - 25,3,0,0.0
2025-11-04,STANLY,UNA,O,HL,F,Age Over 66,8,0,0.0
2025-11-04,GUILFORD,REP,I,NL,M,Age 41 - 65,40,0,0.0
2025-11-04,STOKES,UNA,O,HL,F,Age Over 66,3,0,0.0
2025-11-04,HOKE,DEM,I,UN,M,Age 41 - 65,18,0,0.0
2025-11-04,BLADEN,REP,O,NL,F,Age 41 - 65,4,0,0.0
2025-11-04,MCDOWELL,REP,M,NL,M,Age 41 - 65,6,0,0.0
2025-11-04,GUILFORD,DEM,M,HL,M,Age Over 66,9,0,0.0
2025-11-04,UNION,REP,M,UN,F,Age 18 - 25,3,0,0.0
2025-11-04,POLK,DEM,U,NL,F,Age 41 - 65,2,0,0.0
2025-11-04,FRANKLIN,REP,A,UN,M,Age 18 - 25,2,0,0.0
2025-11-04,BEAUFORT,DEM,U,HL,F,Age 26 - 40,8,0,0.0
2025-11-04,ORANGE,REP,W,UN,U,Age 26 - 40,16,0,0.0
2025-11-04,HERTFORD,REP,B,UN,M,Age 41 - 65,11,0,0.0
2025-11-04,FORSYTH,REP,O,UN,M,Age 26 - 40,37,0,0.0
2025-11-04,ROBESON,DEM,W,UN,M,Age 26 - 40,21,0,0.0
2025-11-04,MARTIN,DEM,W,NL,F,Age 18 - 25,25,0,0.0
2025-11-04,WATAUGA,UNA,A,NL,M,Age 18 - 25,31,0,0.0
2025-11-04,CURRITUCK,REP,W,UN,U,Age Over 66,24,0,0.0
2025-11-04,LINCOLN,DEM,U,UN,F,Age 18 - 25,11,0,0.0
2025-11-04,ALEXANDER,UNA,W,NL,M,Age 41 - 65,1189,0,0.0
2025-11-04,ROBESON,DEM,U,HL,M,Age 18 - 25,15,0,0.0
2025-11-04,ONSLOW,LIB,O,HL,F,Age 26 - 40,16,0,0.0
2025-11-04,STANLY,DEM,U,NL,F,Age 41 - 65,2,0,0.0
2025-11-04,FORSYTH,UNA,M,HL,F,Age 18 - 25,30,0,0.0
2025-11-04,PERSON,REP,O,NL,F,Age 18 - 25,1,0,0.0
2025-11-04,DUPLIN,REP,O,NL,U,Age 26 - 40,1,0,0.0
2025-11-04,SAMPSON,UNA,I,UN,M,Age 26 - 40,6,0,0.0
2025-11-04,CHEROKEE,UNA,U,UN,M,Age 18 - 25,5,0,0.0
2025-11-04,HAYWOOD,DEM,O,HL,F,Age 18 - 25,21,0,0.0
2025-11-04,ANSON,DEM,A,NL,M,Age 18 - 25,2,0,0.0
2025-11-04,HARNETT,REP,U,HL,F,Age 26 - 40,25,0,0.0
2025-11-04,DUPLIN,DEM,O,HL,M,Age 26 - 40,58,0,0.0
2025-11-04,POLK,UNA,O,UN,M,Age 26 - 40,3,0,0.0
2025-11-04,STANLY,DEM,B,UN,M,Age Over 66,62,0,0.0
2025-11-04,WILSON,LIB,W,UN,M,Age 18 - 25,5,0,0.0
2025-11-04,TRANSYLVANIA,REP,U,NL,M,Age 26 - 40,1,0,0.0
2025-11-04,PERQUIMANS,REP,B,NL,F,Age Over 66,4,0,0.0
2025-11-04,ORANGE,REP,B,UN,M,Age 18 - 25,6,0,0.0
2025-11-04,FORSYTH,DEM,B,HL,F,Age 18 - 25,58,0,0.0
2025-11-04,LINCOLN,UNA,B,NL,M,Age Over 66,32,0,0.0
2025-11-04,AVERY,UNA,B,UN,F,Age 41 - 65,1,0,0.0
2025-11-04,AVERY,DEM,U,UN,M,Age 41 - 65,6,0,0.0
2025-11-04,ROCKINGHAM,UNA,W,UN,U,Age 18 - 25,5,0,0.0
2025-11-04,AVERY,REP,B,NL,F,Age 18 - 25,2,0,0.0
2025-11-04,POLK,UNA,O,HL,F,Age 26 - 40,14,0,0.0
2025-11-04,DAVIE,DEM,O,NL,F,Age 26 - 40,10,0,0.0
2025-11-04,CAMDEN,DEM,W,UN,U,Age 41 - 65,5,0,0.0
2025-11-04,WARREN,UNA,W,NL,M,Age 26 - 40,105,0,0.0
2025-11-04,CATAWBA,DEM,O,UN,M,Age 41 - 65,8,0,0.0
2025-11-04,STANLY,UNA,M,HL,F,Age 26 - 40,1,0,0.0
2025-11-04,YADKIN,REP,O,HL,M,Age 41 - 65,15,0,0.0
2025-11-04,HAYWOOD,DEM,O,HL,M,Age Over 66,8,0,0.0
2025-11-04,HOKE,DEM,U,NL,M,Age 18 - 25,8,0,0.0
2025-11-04,ONSLOW,LIB,O,NL,F,Age 18 - 25,4,0,0.0
2025-11-04,ROBESON,REP,B,UN,M,Age 26 - 40,22,0,0.0
2025-11-04,NORTHAMPTON,REP,A,UN,F,Age 41 - 65,1,0,0.0
2025-11-04,HARNETT,REP,W,HL,F,Age 26 - 40,59,0,0.0
2025-11-04,STANLY,DEM,B,UN,U,Age 41 - 65,11,0,0.0
2025-11-04,WAKE,UNA,M,NL,U,Age 26 - 40,3,0,0.0
2025-11-04,NASH,DEM,A,UN,M,Age 41 - 65,4,0,0.0
2025-11-04,NEW HANOVER,UNA,O,UN,U,Age 26 - 40,7,0,0.0
2025-11-04,WAKE,DEM,A,HL,M,Age 18 - 25,6,0,0.0
2025-11-04,ROWAN,GRE,W,UN,M,Age 26 - 40,3,0,0.0
2025-11-04,MACON,UNA,U,UN,U,Age Over 66,32,0,0.0
2025-11-04,HOKE,UNA,I,UN,M,Age 41 - 65,28,0,0.0
2025-11-04,RICHMOND,DEM,O,NL,F,Age Over 66,8,0,0.0
2025-11-04,HARNETT,UNA,M,HL,M,Age 18 - 25,6,0,0.0
2025-11-04,COLUMBUS,DEM,U,NL,F,Age 18 - 25,5,0,0.0
2025-11-04,WILSON,REP,A,UN,F,Age 18 - 25,2,0,0.0
2025-11-04,HARNETT,UNA,A,UN,M,Age 26 - 40,22,0,0.0
2025-11-04,ALEXANDER,REP,U,NL,M,Age 41 - 65,5,0,0.0
2025-11-04,EDGECOMBE,REP,U,UN,F,Age Over 66,6,0,0.0
2025-11-04,CAMDEN,DEM,B,UN,F,Age Over 66,36,0,0.0
2025-11-04,JACKSON,DEM,A,NL,F,Age Over 66,7,0,0.0
2025-11-04,ROBESON,LIB,I,NL,M,Age 26 - 40,12,0,0.0
2025-11-04,ORANGE,REP,O,NL,M,Age Over 66,16,0,0.0
2025-11-04,GRANVILLE,UNA,U,HL,M,Age 41 - 65,17,0,0.0
2025-11-04,COLUMBUS,DEM,B,NL,U,Age 26 - 40,11,0,0.0
2025-11-04,PITT,UNA,O,HL,F,Age Over 66,18,0,0.0
2025-11-04,STOKES,REP,O,UN,M,Age 26 - 40,4,0,0.0
2025-11-04,ROWAN,REP,U,HL,M,Age 18 - 25,14,0,0.0
2025-11-04,FORSYTH,LIB,B,NL,M,Age Over 66,2,0,0.0
2025-11-04,PASQUOTANK,REP,U,NL,M,Age Over 66,3,0,0.0
2025-11-04,GUILFORD,DEM,O,UN,U,Age 41 - 65,7,0,0.0
2025-11-04,PAMLICO,DEM,O,NL,M,Age Over 66,3,0,0.0
2025-11-04,RICHMOND,LIB,B,UN,M,Age 26 - 40,3,0,0.0
2025-11-04,RUTHERFORD,DEM,I,NL,M,Age 41 - 65,2,0,0.0
2025-11-04,CATAWBA,UNA,B,HL,M,Age 41 - 65,5,0,0.0
2025-11-04,WILSON,REP,B,UN,M,Age 18 - 25,15,0,0.0
2025-11-04,MARTIN,UNA,W,HL,F,Age 26 - 40,4,0,0.0
2025-11-04,ASHE,DEM,U,HL,M,Age 41 - 65,3,0,0.0
2025-11-04,HAYWOOD,REP,B,UN,F,Age 18 - 25,2,0,0.0
2025-11-04,PERSON,REP,U,UN,M,Age 41 - 65,28,0,0.0
2025-11-04,ANSON,UNA,B,UN,U,Age 41 - 65,4,0,0.0
2025-11-04,VANCE,UNA,M,HL,F,Age 26 - 40,4,0,0.0
2025-11-04,COLUMBUS,UNA,O,HL,M,Age 26 - 40,24,0,0.0
2025-11-04,WAKE,REP,M,UN,F,Age 18 - 25,10,0,0.0
2025-11-04,HENDERSON,LIB,O,HL,M,Age 18 - 25,3,0,0.0
2025-11-04,HENDERSON,UNA,B,UN,U,Age 41 - 65,5,0,0.0
2025-11-04,DUPLIN,REP,B,UN,M,Age 26 - 40,14,0,0.0
2025-11-04,GRANVILLE,REP,A,HL,F,Age 26 - 40,1,0,0.0
2025-11-04,RANDOLPH,REP,M,HL,F,Age Over 66,1,0,0.0
2025-11-04,WAYNE,REP,M,UN,M,Age 26 - 40,2,0,0.0
2025-11-04,CHEROKEE,UNA,O,NL,U,Age 26 - 40,2,0,0.0
2025-11-04,PAMLICO,DEM,W,UN,F,Age 18 - 25,9,0,0.0
2025-11-04,MONTGOMERY,DEM,W,NL,F,Age 18 - 25,29,0,0.0
2025-11-04,CHEROKEE,LIB,U,UN,M,Age 26 - 40,1,0,0.0
2025-11-04,HAYWOOD,UNA,U,NL,M,Age 41 - 65,10,0,0.0
2025-11-04,RANDOLPH,DEM,I,NL,M,Age Over 66,4,0,0.0
